SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
515,394509,"Crossville, TN",Msa,,,,,,,,,,,,,,,,,,,,,,,0.9018036072144289,0.916955017301038,0.8394160583941606,0.835684835272989,0.897422060262823,0.8443610589952053,0.8815610859728507,0.8666044776119404,0.8827586206896552,0.8874119718309859,0.8748828822647836,0.8899701450067309,0.8870308383020737,0.863905325443787,0.8799045890192794,0.9024068472874702,0.8892622722625074,0.9108659934686507,0.9254627313656828,0.8999230177059276,0.9024390243902439,0.9166528136756726,0.8944543828264758,0.9171762090050027,0.9256594724220624,0.8707865168539326,0.8245948522402288,0.8257289700020978,0.8955223880597015,0.9078239558868579,0.9090081892629663,0.9236592851270604,0.9393326592517695,0.8974358974358975,0.919965202261853,0.8990101212323435,0.9099571224392567,0.8641304347826086,0.9,0.9072603741152465,0.9045226130653267,0.9100502841946569,0.9203681472589036,0.9358446144791054,0.9401709401709402,0.9247397918334668,0.9244397603809269,0.9233870967741935,0.910025706940874,0.911605777062598,0.9018567639257294,0.8905295315682281,0.9285714285714286,0.9226921327876307,0.9337542312126375,0.9215376513954713,0.9243853630646084,0.9516187236933118,0.9196787148594378,0.9414225941422594,0.9425435765009683,0.9130034687469188,0.9264150943396227,0.9448160535117057,0.9269615663524293,0.9444444444444444,0.9443037974683545,0.9478291638653975,0.9575757575757575,0.962536023054755,0.9582985821517932,0.9665271966527197,0.9473684210526315,0.9496652465003044,0.9475466206669045,0.9507679469565866,0.9560870102583117,0.955,0.9727272727272728,0.9631019805652967,0.9741969457609269,0.952204520192664,0.965508323904962,0.9666666666666667,0.9528415769242987,0.9667518170058722,0.9533345928584923
516,394634,"Gloversville, NY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130434782608695,0.8932062561094819,0.9462016761286834,0.8968897393324917,0.941571906354515,0.9309779179810725,0.8642282847718528,0.9228603071851095,0.9387514723203769,0.92,0.9152830991911451,0.9270158917010006,0.9183673469387755,0.9318323952470294,0.9494949494949495,0.9444814938312771,0.9462921901946293,0.9104552276138069,0.945862335653519,0.8665803618946248,0.8690909090909091,0.8739254861259501,0.9084282334818727,0.9466571834992887,0.9714285714285714,0.944206008583691,0.9513141738333282,0.9444780350820619,0.9131525515498804,0.8980282519128899,0.927536231884058,0.9416399262805517
517,753920,"Sonora, CA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9510620005865409,0.9054472581526689,0.9123106077972889,0.9205020920502092,0.9312179739850217,0.9575397090070604,0.9083575346886092,0.9567877606120888,0.9343203276658913,0.958217270194986,0.9741142589243854,0.9603633508227147,0.9620253164556962,0.9553433939020635,0.9529073982430897,0.9372285714285714,0.9547738693467337,0.9490719679737967,0.96,0.9524305324182049,0.9569759079467817,0.9699248120300752,0.9832775919732442,0.9725787646027815,0.975387485342714,0.9586528842947649,0.9485861182519281,0.9528181890452341,0.9660573182257945,0.951178792696968,0.9500047500237501,0.9411764705882353,0.9624060150375939,0.9823420074349443,0.9884169884169884,0.9866220735785953,0.9669889963321107,0.9692307692307692,0.9298272487736214,0.9432853121377711,0.9399821439566529,0.9337483325922632,0.9331103678929766
518,394444,"Carson City, NV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9602748117647971,0.9683462808120342,0.9681724218683693,0.9965753424657534,0.9748946327490964,0.9838709677419355,0.9609118711752053,0.9681187839173677,0.9733438505817618,0.9640287769784173,0.9505033634887496,0.9754877438719359,1,0.9654058138512931,0.9929245283018868,0.9758650222679,0.9747467049584058,0.9633911368015414,0.96698113207547165,0.9698511430090377,0.9591836734693877,0.9712054660810151,0.9574525745257453,0.9785202863961814,0.9855492424242425,0.9814814814814815,0.9889484396200814,0.9846507983152121,0.9784784784784785,0.9822317434314158,0.9895460374027878,0.972972972972973,0.975942954677735,0.9628057651064086,0.9753196207663515,0.9615384615384616,0.9851301115241635,0.9826086956521739,0.987385819921705,0.9836612204068023,0.9604929322218195,0.9858903375602787,0.9743788091889358,0.9789473684210527,0.9856089220023765,0.9727992672235739,0.9774436090225563,0.9959478077640003,1,0.9926176829268293,1,1,0.9871018689128718,0.9821364773133262,0.974025974025974,0.9782505910165484,0.967741935483871,0.9568799667970227
519,394432,"Calhoun, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724804896799999,0.9390243902439024,0.9016393442622951,0.9118960819200955,0.9424242424242424,0.9160892994611239,0.9018036072144289,0.9397224300878579,0.9524181418488951,0.9388099571020927,0.9252912954078135,0.9343478260869565,0.9385230993088396,0.9307068712068013,0.9654641542518769,0.9763707855494008,0.9528403001071811,0.9693558474046279,0.9220997857361494,0.9705228031145717,0.8924489458883222,0.967741935483871,0.9398190045248869,0.9795479009687836,0.93,0.9427835051546392,0.9329471136151298,0.9531237296412817,0.9706959706959707,0.9551697703166815,0.9729583558680368,0.9611469921426508,0.9505941213258287,0.9607007335187953,0.9478726596177505,0.9737882930839195,0.9539693128752502,0.9502261362604905,0.9506790564689064,0.9711595055915244,0.9411418481459682,0.9845951425961161,0.9809337091080743,0.9629012088370155,0.9648842278281998,0.9674728940783986,0.9339545008096414,0.9458993771453423,0.9694845766868969,0.9545804464973057,0.9740242872913826,0.9847878302642114,0.9650180940892642,0.9711595055915244,0.9739130434782609,0.9790209790209791,0.9545454545454546,0.9717223650385605,0.9505941213258287,0.9389216947093917
520,394861,"Milledgeville, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9262769878883623,0.9376915219611849,0.9361890710172929,0.9459459459459459,0.9425161919971609,0.9635838150289018,0.9149392423159399,0.9037656903765691,0.9069767441860465,0.8818897637795275,0.9185548071034905
521,395216,"Waycross, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964735516372796,0.9066100667070952,0.8710155670867309,0.9368143922773147,0.873015873015873,0.9411764705882353,0.9186938656776117,0.8981232492997199,0.9228175900837772,0.846940110860807,0.8924981684981685,0.8357948442534908,0.9076517150395779,0.9576719576719577,0.9649749821300929,0.8934868920777648,0.8744292237442922,0.9205020920502092,0.9311054083407821,0.9407526020816653,0.914572864321608,0.8409600428483203,0.8822463768115942,0.8928571428571429,0.9334434613382816,0.8910034602076125,0.9469323144104803,0.9362845312803261,0.9438202247191011,0.9375,0.8839847621878013,0.9110671936758893,0.9036798280956218,0.9051223590211278,0.9256449165402124,0.9285714285714286,0.9192982456140351,0.9575049861674065,0.9239130434782609,0.874208197694286,0.9615641942945408,0.9702850212249848,0.985373364126251,0.9247176913425345,0.903405932588812,0.9320732052903384,0.9008634646519158,0.9587137753076618,0.943126607602172,0.9215917213594125,0.9545804464973057,0.9774326384351923,0.9541397353031702,0.9428104575163399,0.9447943682845499,0.9602367189650427,0.9053109053109053,0.9425108225108225
522,394933,"Oil City, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9172010798940002,0.8886161394929831,0.8813559322033898,0.9199531960216618,0.8771929824561403,0.9643605870020965,0.9144237405106971,0.9182391118188784,0.902370432920669,0.832,0.8788944723618091,0.8948606479275846,0.8884615384615384,0.9479012259897474,0.8983997792799007,0.9160892994611239,0.9341117597998332,0.9153439153439153,0.9125022812557031,0.8469394820661957,0.8977528089887641,0.867244829886591,0.8431985609045742,0.8567468567468568,0.8737336505177318,0.8768571226477471,0.9270752521334368,0.904956798544793,0.8771929824561403,0.8836316303286691,0.9051775425378086,0.9167367535744323,0.9115381401247198
523,394940,"Ontario, OR",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9391588403429971,0.9607633881366221,0.9600810469760241,0.9558109496827477,1.003717054263566,0.9487455197132617,0.9046779698953612,0.9634609263330038,0.9528683115626513,0.8962962962962963,0.9403761504601841,0.9859154929577465,0.9798657718120805,0.9833333333333333,0.9239830508474576,0.9914057279236277,0.9404702351175588,0.9316770186335404,0.9,0.9870106324972737,0.9322033898305084,1,0.9473684210526315,0.9832402234636871,0.9611123941493456,0.9477430555555556,0.9575757575757575,0.9461538461538461,0.963856456197531,0.9469633394873762,0.9523809523809523,0.9629629629629629,0.9914655679811655,0.911264483627204,0.9385573876148021,0.9801406926406926,0.9802521008403361,0.9623086984957488,0.9818181818181818,0.9865771812080537,0.9839893262174784,0.9877675840978594,0.9699624530663329,0.9809523809523809,0.9550406504065041,0.9301426426426427,0.9628571428571429,0.9684052258513665,1,1,0.9800609432962374,0.9844697051868885,0.9805603201829617,0.9710091575091575,0.9382869798850222,0.9454949944382648,0.9500086364421495
524,394967,"Payson, AZ",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,0.8484848484848485,0.9173389161328493,0.8438818565400844,0.8337296312178388,0.9097282341158697,0.9473407056345445,0.9090909090909091,0.8977695167286246,0.9019607843137255,0.8767908309455588,0.9256217020255035,0.8863636363636364,0.9039359573048699,0.8955624355005161,0.9206349206349206,0.8820058997050148,0.940562184529224,0.9373214285714286,0.923448275862069,0.9120603015075377,0.9109109109109109,0.9331168831168831,0.9131473757386166,0.9046875,0.869359866494537,0.95413769422268,0.9379716981132076,0.9444444444444444,0.9339563862928348,0.9365079365079365,0.8933333333333333,0.9330220004616723,0.9317090395480225,0.9180563026716873,0.9054054054054054,0.9060402684563759,0.9333333333333333,0.9235058661145618,0.9315068493150684,0.9599332220367279,0.9692307692307692,0.9460278956943602,0.9259175084175084,0.9315104166666667,0.9180156657963446,0.9271682641517851,0.9438745189894595,0.9045454545454545,0.9261591478696742,0.9375384699826321,0.9442379182156134,0.9666868757777849,0.9584775086505191,0.9498207885304659,0.9307516452628876,0.9309258155182694,0.9467667023937121,0.9271848058166268,0.9449882985863876,0.9236111111111112,0.9424653215636822,0.94972067039106145,0.9535580524344569,0.9441641033462982,0.96,0.9680851063829787,0.9399563318777293,0.9523809523809523,0.9315352697095436,0.9566474952071351,0.9493122089600171,0.9432039482459651,0.9391588403429971,0.9641107988759534,0.9499553332142219,0.973122593068036,0.9615384615384616,0.9663112522686026,0.9556846681392837,0.9534883720930233,0.9362098138747885,0.9459459459459459,0.9270833333333334,0.9307219164778245
525,395029,"Rochelle, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8846153846153846,0.9272529158993248,0.8939974457215837,0.9586439967232503,0.9539693128752502,0.8956021632441726,0.9386733416770964,0.9491833508956796,0.899581589958159,0.8910256410256411,0.913847575323746,0.9198998748435544,0.945220896572248,0.9220872051465332,0.9478499462806439,0.9266123054114158,0.9493915186292194,0.9549920252985776,0.9505718231066105,0.9306654257794323,0.9626970927128657,0.9338122113904567,0.9336446519902157,0.8996139589628276,0.9156346563824946,0.9190794119535213,0.9217391304347826,0.9450054072687063,0.9490780754825698,0.9341126841126841,0.949762624566118,0.9386973180076629,0.920207083364978,0.9624423963133641,0.9335478812899891,0.9146343298016377
526,394517,"Danville, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9131565656565657,0.8753647353063777,0.9291139240506329,0.95783132530120485,0.9390075677746911,0.8906309903097445,0.9111617312072893,0.9430327496308085,0.889377085650723,0.864516129032258,0.915164045155,0.9149392423159399,0.9368029739776952,0.8782608695652174,0.884685784014643,0.9324138811735785,0.9090909090909091,0.9117997616209773,0.8837343829628292,0.9428571428571428,0.9024701483646894,0.9375,0.9266840148698885,0.9372822299651568,0.9333333333333333,0.9408602150537635,0.9422533591773712,0.9404686510449651,0.9177262783702489,0.9217877094972067,0.9380369320039714,0.9639021525813979,0.9488184336142378,0.9327384671161882,0.8962264150943396,0.9600068267152122,0.9478672985781991,0.9500466853408029,0.9480431848852902,0.9670233551171937,0.9435296957991308,0.9530026109660574,0.9157907310081224,0.9352941176470588,0.9465158333563403,0.9486847779215178,0.9478033472803347,0.9569377990430622,0.9582904751278156,0.9592300235424456,0.953110069208555,0.9545454545454546,0.9251808898239853,0.9394572025052192,0.9295607235142118,0.9127083116883117
527,394339,"Ashland, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8728311468472281,0.9375,0.9439215686274509,0.9202675668917228,0.9611320754716981,0.9336057013144075,0.9372384937238494,0.9882283696291937,0.9554464682716128,0.9585798816568047,0.9332323232323232,0.8860759493670886,0.9454175097249756,0.9454949944382648,0.9551953485639184,0.9645065196037519,0.9480968858131488,0.9731824002392049,0.9278028462339465,0.9345702567492451,0.9565701020457513,0.9567297690867484,0.958223787167449,0.9182736455463728,0.9272727272727272,0.9475806451612904,0.9539693128752502,0.9752933909820877,0.9899928520371694,0.927710843373494,0.9879518072289156,0.967741935483871,0.9722067815453029,0.947075208913649,0.9389147617163324,0.9354838709677419,0.952054794520548,0.9548313321898227,0.9776694196748694,0.9742271293375394,0.9649122807017544,0.9693558474046279,0.9477124183006536,0.9693312434691745,0.923469387755102,0.9674556213017751,0.9577712421193236
528,394652,"Greenville, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9710144927536232,0.9766981619088919,0.9697426733380986,0.9677816087121053,0.9839966580420239,0.973913857040792,0.9954545454545455,0.9511111111111111,0.9360382209741243,0.9391304347826087,0.929512826547423
529,394625,"Galesburg, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8984409310496266,0.8853075621783104,0.9278350515463918,0.8970497443551335,0.9395272589707304,0.9325915623551229,0.9225466342254663,0.9312169312169312,0.9306803594351734,0.9328565007721916,0.8695652173913043,0.9259259259259259,0.9441558441558442,0.897513644633111,0.9505944931163954,0.9370529327610873,0.9677083333333334,0.940402247855664,0.9329896907216495,0.9350403492554287,0.9268241922056801,0.9343715239154616,0.9281164695177434,0.838317234323505,0.9198606271777003,0.9274436090225564,0.9111111111111111,0.8970693352394568,0.92776886035313,0.8987455016311843,0.9481743227326266,0.927536231884058,0.8927622687234935,0.9068914473976483,0.9180327868852459,0.8434959349593496,0.8961038961038961,0.9361818181818182,0.9210526315789473,0.9388619854721549,0.9386733416770964,0.9254419191919192,0.9546827794561934,0.904340694450734,0.932624241223409,0.9290138161029061,0.896551724137931,0.9185621947007451
530,395204,"Warrensburg, MO",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0191090342679128,0.9892703862660944,1.0580181634871373,0.968543845534996,1.0189396960549963,1.0519736842105263,0.9605930888686717,1.0376907637220785,1.0211349480968859,1.0202737430167599,0.9518555182654465,0.9285714285714286,0.9857535959974985,0.9581775300171527,0.9801627791210354,0.9291208888149554,0.9417808219178082,0.9695286904875946,0.9867984492689411,1.0108263108614233,0.9808430956355758,0.988164041393367,0.9670975961467718,0.982555156490508,1.006474820143885,0.9917948717948718,1.00401452020202,0.9581169230769231,0.9517733847913094,0.9681072078403434,0.9722412709143147,0.9752623951182304,0.9831128523008925,0.9686411149825784,0.9847707882044081,1,0.9803581860186532,1,0.9763463414634146,0.9881305637982196,0.9939556749496307,0.9934445118253487,1.00444,1.0055096418732783,0.978618700667881,1,0.9871741230991491,0.9907834101382489,1,0.9774436090225563,0.9824705882352941,0.9711579897614688,0.9901661580196677,0.9949972206781545,0.9899070739406874,0.9897148574287143,0.9907653945310849,1,0.973119055522681,1.0019808917197452,1,1,1,1.0637706301369863
531,394632,"Glasgow, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966644429619747,1,0.9307692307692308,0.9296296296296296,0.9254901960784314,0.9663142158464265,0.9586206896551724,0.9497654252362424,0.9599655775633429,0.9630755717712239,0.9004092769440655,0.9585121602288984,0.9526405118030974,0.9704347826086956,0.9408284023668639,0.9719258770177055,0.9499784198412795,0.9130434782608695,0.9523809523809523,0.9066666666666666,0.9565217391304348
532,394344,"Athens, TN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862663906142167,0.9185132237312366,0.853185595567867,0.8067542213883677,0.8565259326482321,0.8870056497175142,0.9050291625398922,0.91796875,0.8683333333333333,0.875,0.8916920400173989,0.9527622097678142,0.8828571428571429,0.8869565217391304,0.870906620906621,0.919093851132686,0.9216255442670537,0.8656561346482481,0.9210624239526544,0.9047619047619048,0.9331310681838387,0.9198920392887949,0.9451445515196442,0.9255079006772009,0.916896551724138,0.9068627450980392,0.9145515191946145,0.9393939393939394,0.9298998569384835,0.89401094020290806,0.9263414634146342,0.9443063233772888,0.9463624831446591,0.9297177113509463,0.9254817794703065,0.9281678773204197,0.9351892127011744,0.9641752510331563,0.943671154407816,0.9266628766344513,0.9261560455270248,0.95,0.9353956264436614,0.9235807860262009,0.9368351063829787,0.9808823529411764,0.9520657336191316,0.9370630783529317,0.9619238476953907,0.9468822170900693,0.9441340782122905,0.9326660600545951,0.960431654676259,0.9568154447594168,0.9358131741905396,0.9589135096497499,0.9537210756722951,0.95653855978335,0.9599679743795037,0.9653248455345441,0.9243697478991597,0.9729445158526135,0.9507870698082044,0.954337899543379,0.9274782521997058
533,394556,"Edwards, CO",Msa,,,,,,,,,,,,,,,,,,,,0.8844432745459332,0.8596697721121684,0.8431372549019608,0.8379888268156425,0.8805070145212897,0.8482930571538166,0.8616296296296296,0.8822963539590019,0.8981191222570533,0.8857142857142857,0.9027777777777778,0.9112501271488149,0.9230769230769231,0.9090597117364447,0.9089064637964659,0.8839779005524862,0.9038155802861685,0.9402452273785504,0.9119496855345912,0.9422850412249706,0.9235771151659002,0.9404388714733543,0.9202308503042872,0.9205502405015142,0.9316572504708098,0.9138533178114087,0.9186864738076622,0.9210526315789473,0.9174311926605505,0.9211162790697675,0.9047619047619048,0.9196100278551532,0.9161290322580645,0.943884892086331,0.9354838709677419,0.9423704551961065,0.9479668271803103,0.9354838709677419,0.9208556149732621,0.9214753502803223,0.9194958847736625,0.9324009324009324,0.9456066945606695,0.9354120267260579,0.9425625920471281,0.9401114206128134,0.9452054794520548,0.9626384934171577,0.9504774457510418,0.9414744352142332,0.9298393913778529,0.918459057479765,0.91324200913242,0.9129392212725547,0.9249882794186592,0.9367088607594937,0.941042471042471,0.9514277303503091,0.9599332220367279,0.9545454545454546,0.9540371117664304,0.944303440496334,0.9361702127659575,0.9381818181818182,0.9439203354297694,0.9487410194538737,0.9586666666666667,0.9468278843296815,0.961029810298103,0.9643891565782625,0.9639789928946556,0.9620540786184958,0.9639282735613011,0.9493589743589743,0.9463087248322147,0.9464746718733051,0.9459459459459459,0.9538603791030975,0.9582462253193961,0.9482666337285902,0.9615384615384616,0.9546061415220294,0.9595954284555833,0.9609805181209197,0.9579545454545455,0.9466666666666667,0.9405849587293417,0.9390455645585605,0.9369565217391305,0.9366789603618431
534,394592,"Fernley, NV",Msa,,,,,,,,,,,,,,,,0.9244912759963098,0.9404717233985527,0.9194242937021777,0.9209209209209209,0.9132165298891903,0.9264762708025833,0.9104640439075962,0.8427357445777995,0.9070294784580499,0.8922305764411027,0.8728469241773963,0.9338235294117647,0.9600856954515491,0.9717314487632509,0.9028571428571428,0.9473684210526315,0.9696048632218845,0.931049864496384,0.9727626459143969,0.9578389944137232,0.9977650717970685,0.9796348216318073,0.9850540848583902,0.9742748195560398,0.9924937447873228,1,0.9953098500469747,1,1,1,0.9772727272727273,1,0.9666666666666667,0.9503959983326385,0.9835931091058244,0.9967367657722987,0.9647058823529412,0.9920634920634921,0.9714122355631789,0.9820529776994011,0.9747899159663865,0.9640792691105697,0.9640247329960652,0.955335597008704,0.9576901086335049,0.9886156452330706,0.9957783200287817,0.9811320754716981,0.9753593429158111,1,1,0.9941176470588236,0.9655172413793104,0.9788359788359788,0.9713179413179414,1,0.9767441860465116,0.9728682170542635,0.9714285714285714,0.9806526806526806,0.9748224661071659,0.9917003617791019,0.982532751091703,1,0.9754385964912281,0.9756503327283726,0.9683206615979725,0.9818451278251205,0.9777350270652194,0.9748515101731328,0.9738395758508638,0.9772727272727273,0.9917355371900827,0.9796218770180822,0.9891307844692764,1,1,0.9852631578947368,0.9858616736721437,0.9832468738835298,0.991031412565026,0.9718368700265252,0.9795532516965918,0.9870265733944164,1,0.9813114754098361,0.9888754668186575,0.9821753364859949,0.9846305330104832,0.9897610921501706,0.9721048182586645,0.97868638538495,0.9741969457609269,0.9808888888888889
535,394838,"Mason City, IA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130434782608695,0.950950950950951,0.9496644295302014,0.9451244568695476,0.9368421052631579,0.9488510007412898,0.8913402679679808,0.9304119239965905,0.92120109054966,0.936394401397018,0.959079283887468,0.9090909090909091,0.9541006129782287,0.9290027512773787,0.9362187740728514,0.9469519617941755,0.9493670886075949,0.9052494415487714,0.9078262716364023,0.9338677354709419,0.9299262381454162,0.8902483564645727,0.9106961314142008,0.9221400608960417,0.9417428102852456,0.9454949944382648,0.9502382212811011,0.9491577152002617,0.9374217772215269,0.9580838323353293,0.9377671769710463,0.9453441295546559,0.9154403385112962,0.9392857142857143,0.9315823213508152,0.9531237296412817,0.9183673469387755,0.9497152657892967,0.9484396070121364,0.9458577951728636,0.9472527340174399,0.9583037018660934,0.9254901960784314,0.930258514525923,0.8938717169912453,0.9475722757598221,0.9517378756509192,0.9472551130247578,0.928350347080441,0.9472139303482587,0.9466015533744452,0.9614814082278481,0.9572524662038728,0.9556840077071291,0.9475399840532808,0.936371214226174,0.9359296482412061,0.9385967955250092
536,394819,"Malone, NY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9087217432950192,0.8353221957040573,0.9155172413793103,0.8855643686278771,0.9136675183186811,0.8995983935742972,0.9263410728582866,0.9365914786967419,0.8900557515075662,0.9176470588235294
537,395234,"Winona, MN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9790940766550522,0.9512195121951219,0.9737350743539331,0.9861014593467686,0.9790794979079498,0.9421495867827627,0.9606524687303605,0.957684720183368,0.9422850412249706,0.9499683343888538,0.944233206590621,0.955909596146721,0.940263254448725,0.953125,0.9415814049337847,0.9750637978159773,0.9792455460241036,0.9767441860465116,0.9557931743649603,0.9265799061531899,0.9606741573033708,0.9345794392523364,0.9378822978822979,0.959983993597439,0.9992304732589458,0.9611988860396503,0.981863664790494,0.9830508474576272,0.9889457428663624,0.9867666239945895,0.9666666666666667,0.9942857142857143,0.9491620111731843,0.9474999018638564,0.9797579845282979,0.9555673325686909,0.9516129032258065,0.9702517162471396,0.9911586784550954,0.9710144927536232,0.9895833333333334,0.9842239121452364,0.9603220241518113,0.9848140143328404,0.9631203074264331,0.9463351875803238,0.9529663159280521
538,394547,"Durango, CO",Msa,0.9038461538461539,0.8454932555215038,0.909665034032334,0.8734658094681473,0.9022556390977443,0.9278848415210219,0.935405002191037,0.873926682248739,0.9439852391646708,0.8821528817349098,0.9066900243032898,0.8864661654135337,0.8950902503074827,0.8683455838278487,0.8555099124843722,0.9266129032258065,0.8998635443894782,0.9111392405063291,0.9120329508679024,0.9342712684106397,0.9062934003930602,0.8836278759586529,0.8596843203125778,0.8981355161437017,0.8224852071005917,0.875,0.9019789992928354,0.9337539432176656,0.8858412698412699,0.9357037930853576,0.9276729559748428,0.9581683129714359,0.9402460456942003,0.9311504821708904,0.9389404097581865,0.93723656202462,0.8859060402684564,0.9113569091758841,0.9277389277389277,0.9248534826753501,0.972474983670876,0.9604259647852068,0.9704466465603907,0.9629301893132161,0.94599099849975,0.9596747967479675,0.9193429762196617,0.9404306994818653,0.9296004167238605,0.9761986892031735,0.9522491349480968,0.9685314685314685,0.958380545132783,0.9667740860095566,0.9744346651562024,0.9486486486486486,0.9523809523809523,0.9415584415584416,0.9284916201117318,0.9367088607594937,0.9152152240206427,0.9176585539172144,0.9541397353031702,0.9572901325478645,0.9775641025641025,0.969031189874344,0.9700600715746421,0.9640831758034026,0.9647520728540786,0.945054945054945,0.9455827289956168,0.9418837675350702,0.9444444444444444,0.9390343258446503,0.9657240071396698,0.944814053658604,0.9678601988728571,0.9759931408973993,0.974025974025974,0.9655330756367025,0.9688195991091314,0.9574164046870535,0.9520761660932875,0.9445910290237467,0.9568345323741008,0.9536098576883028,0.969780022042781,0.9696969696969697,0.9701492537313433,0.9781910982412524,0.9793570148558531,0.9755811923225974,0.9696969696969697,0.9518828451882845,0.9369259032455604,0.963020030816641,0.9599575646508611,0.958135594987441,0.952683391552874,0.9658502932045533,0.9727512343616587,0.9856959458473747,0.9787556904400607,0.9668373151308305,0.9554412616016845,0.9534883720930233,0.9471978416037703,0.9598387096774194,0.9434343434343434
